meeting,source_file,source_uuid,principles_count,transcript_length,end_to_end,robustness,layering,fate_sharing,least_surprise,rough_consensus,ossification,tussle,simplicity,trust,connectivity,constant_change
ietf113,ietf113_sidrops_29287.vcon.json,e8e4e4b9-b1c6-4bb4-ac69-29397a78424c,2,92050,0,0,0,0,0,1,0,0,0,1,0,0
ietf113,ietf113_spring_29311.vcon.json,290199d3-0764-4ea1-aec8-af76f58b0d3c,4,78286,0,0,1,1,0,0,0,0,0,0,1,1
ietf113,ietf113_suit_29283.vcon.json,c0f126ba-d021-4bc2-96ea-c12776d3b8bc,1,42285,0,0,0,0,0,1,0,0,0,0,0,0
ietf113,ietf113_taps_29409.vcon.json,e5e23d20-76b7-42f6-9b1a-be3756ec9533,1,45842,0,0,0,1,0,0,0,0,0,0,0,0
ietf113,ietf113_tcpm_29296.vcon.json,3ade46e2-dba1-4f52-ae75-3bb46fbc3a67,2,81762,0,0,0,0,0,1,0,0,0,0,0,1
ietf113,ietf113_teas_29352.vcon.json,a169cf06-5dce-4ee5-8e31-0e8d11294b4a,4,81503,0,0,1,1,0,0,0,0,1,0,0,1
ietf113,ietf113_teep_29428.vcon.json,b4a81ca7-a62a-413b-8e66-6151f0fda259,1,94690,0,0,0,0,0,0,0,0,0,1,0,0
ietf113,ietf113_tls_29355.vcon.json,e664c549-168e-4887-b799-a72635a68ebb,1,93008,0,0,0,0,0,0,0,0,1,0,0,0
ietf113,ietf113_tsvarea_29333.vcon.json,fc83d438-ba47-4d12-bd19-31fe652773cd,1,39712,0,0,0,1,0,0,0,0,0,0,0,0
ietf113,ietf113_tsvwg_29380.vcon.json,521fba36-ecc9-4737-a879-088eb3a717d0,2,41768,0,0,0,1,0,0,0,0,1,0,0,0
ietf113,ietf113_v6ops_29284.vcon.json,8faa58dc-889f-4961-b4a5-0a29c24a9459,2,77058,0,0,1,0,0,0,0,0,1,0,0,0
ietf113,ietf113_webtrans_29332.vcon.json,62ab3c6d-456a-491a-a097-741d718f7289,4,81642,0,0,1,1,0,1,0,0,0,0,0,1
ietf114,ietf114_6lo_29669.vcon.json,b298a4ba-7fa9-45a0-8e1f-b8e4ab7f3531,2,45438,0,0,0,1,0,0,0,0,1,0,0,0
ietf114,ietf114_6man_29607.vcon.json,f01e24b2-51b5-4627-b2ee-278a85b29ef7,5,86604,0,0,1,1,0,0,0,0,0,1,1,1
ietf114,ietf114_acme_29600.vcon.json,7ca4bfe5-8387-4add-94dd-460887cfd836,1,45564,0,0,0,0,0,0,0,0,0,0,0,1
ietf114,ietf114_alto_29560.vcon.json,3505ef88-eee7-4194-a8d2-f20af2e5185f,3,100042,1,0,0,1,0,0,0,0,1,0,0,0
ietf114,ietf114_anima_29597.vcon.json,0aa07993-d456-4df3-9c59-00c4d19b4fbd,2,86088,0,0,1,1,0,0,0,0,0,0,0,0
ietf114,ietf114_anrw_29689.vcon.json,2eb049d7-b888-4996-8a5d-959c194f65b3,3,88199,0,1,1,0,0,0,0,0,0,0,0,1
ietf114,ietf114_avtcore_29530.vcon.json,789e4b79-b7e2-48b7-9f0d-bb96387f57dc,1,88843,0,0,1,0,0,0,0,0,0,0,0,0
ietf114,ietf114_bess_29527.vcon.json,d3dcd19c-3fff-4f66-8ac8-36f341bf02fe,1,65731,0,0,1,0,0,0,0,0,0,0,0,0
ietf114,ietf114_bier_29625.vcon.json,54313186-b3d6-417b-9c2c-1b6e89816fe1,1,45197,0,0,1,0,0,0,0,0,0,0,0,0
ietf114,ietf114_bmwg_29556.vcon.json,f18d9322-d703-434b-a6a2-473d626917ae,3,69052,0,0,0,1,0,1,0,0,0,0,1,0
ietf114,ietf114_calext_29587.vcon.json,faada717-50b1-49c3-9a04-de594a536561,1,49764,0,0,0,0,0,0,0,0,0,0,0,1
ietf114,ietf114_cbor_29639.vcon.json,9c9471fd-22d3-49c8-b6ae-ce1b0c7589c0,2,39563,0,0,0,0,0,0,0,0,1,0,0,1
ietf114,ietf114_ccamp_29541.vcon.json,5a9d919a-45df-4d1c-9784-0c4d477b4136,2,70495,0,0,1,0,0,0,0,0,1,0,0,0
ietf114,ietf114_cdni_29593.vcon.json,9e870633-62f8-4857-8c3b-002968fd35c2,2,71298,0,0,0,0,0,0,0,0,1,0,0,1
ietf114,ietf114_cfrg_29605.vcon.json,aa0fdafc-78e5-4d0c-a2dc-c92db8d73f38,2,54739,0,0,0,0,0,1,0,0,0,0,0,1
ietf114,ietf114_core_29650.vcon.json,adc1a088-6c69-4b09-a63a-1003a335f66a,2,93564,0,0,0,1,0,1,0,0,0,0,0,0
ietf114,ietf114_cose_29649.vcon.json,0d5331cd-81c6-47cd-91db-1667a586fdee,1,42796,0,0,0,0,0,1,0,0,0,0,0,0
ietf114,ietf114_dance_29635.vcon.json,53badd8c-2a5f-4c26-a405-177a04a4e649,1,47261,0,0,0,0,0,0,0,0,0,1,0,0
ietf114,ietf114_detnet_29558.vcon.json,c174e21d-48ca-4cfb-9083-d73b5cf60573,2,83282,0,0,1,0,0,0,0,0,0,0,0,1
ietf114,ietf114_dhc_29656.vcon.json,72cf1ffe-f794-4629-b61a-d45924e631a5,1,41828,0,0,0,0,0,0,0,0,1,0,0,0
ietf114,ietf114_dinrg_29721.vcon.json,eb4db66f-091c-478c-a1b2-1dbe7a0bafe8,2,45690,1,0,0,0,0,0,0,0,0,1,0,0
ietf114,ietf114_dispatch_29616.vcon.json,a060c912-a1b5-481d-9351-5c6d0444ce6f,3,89103,0,0,1,0,0,0,0,0,1,0,0,1
ietf114,ietf114_dmm_29601.vcon.json,0615b1ed-405d-46c0-9c6f-f8b3f8f62b1a,2,59005,0,0,1,1,0,0,0,0,0,0,0,0
ietf114,ietf114_dnsop_29529.vcon.json,0909890f-e548-46a2-aee5-3451b1ec4088,2,93992,0,0,0,1,0,0,0,0,0,1,0,0
ietf114,ietf114_dnssd_29659.vcon.json,c6d63dad-405e-4766-a603-ffa9855f7330,2,53606,0,0,1,1,0,0,0,0,0,0,0,0
ietf114,ietf114_drip_29585.vcon.json,5619a449-962e-4b98-be29-476a393ca98f,1,44079,0,0,0,1,0,0,0,0,0,0,0,0
ietf114,ietf114_dtn_29657.vcon.json,999449e2-f887-43bc-b7a2-e7f16fcaab7e,4,92880,0,1,0,1,0,0,0,0,1,0,0,1
ietf114,ietf114_edm_29781.vcon.json,ae025a95-b753-4056-8da6-b5e4218fbb20,5,49209,0,1,0,0,0,1,1,1,0,0,0,1
ietf114,ietf114_emu_29640.vcon.json,3fc8cbff-8d88-4a77-8f68-fb0ed5c6e028,2,35009,0,0,0,0,0,1,0,0,0,0,0,1
ietf114,ietf114_gaia_29638.vcon.json,0bf7a946-95c6-4cca-afea-e7330f9ea708,3,82957,0,0,0,0,0,0,0,1,1,0,1,0
ietf114,ietf114_gnap_29547.vcon.json,3e950b0a-0148-4248-80fb-95b71983a1d0,4,69858,0,0,0,1,0,1,0,0,1,0,0,1
ietf114,ietf114_grow_29571.vcon.json,29e601b2-d2b9-40b6-b1dd-94007f5eaacd,1,26688,0,0,0,0,0,0,0,0,0,1,0,0
ietf114,ietf114_hackathon_29629.vcon.json,20cb9ae0-523a-41bf-82bf-beffbd662edc,2,23816,0,0,1,0,0,1,0,0,0,0,0,0
ietf114,ietf114_hotrfc_29764.vcon.json,d80a1f6d-5a55-4019-9ad9-c05a07df0c28,2,46469,0,0,0,1,0,0,0,0,0,1,0,0
ietf114,ietf114_hrpc_29637.vcon.json,3245db25-8b33-40e0-8b58-821c6c1677ba,2,111422,0,0,0,0,0,0,0,1,1,0,0,0
ietf114,ietf114_httpapi_29567.vcon.json,45f27aa1-616c-406c-880c-4bfaec57f3dd,2,54946,0,0,0,0,0,1,0,0,0,0,0,1
ietf114,ietf114_httpbis_29538.vcon.json,eff13875-f6ff-4074-90c8-90574aa42d6e,2,92483,0,0,0,1,0,0,0,0,0,0,0,1
ietf114,ietf114_i2nsf_29615.vcon.json,16fc6aee-afd3-4d5d-a95c-957435b1ce5f,2,46000,0,0,1,0,0,0,0,0,0,1,0,0
ietf114,ietf114_iabopen_29668.vcon.json,0b06f344-0c21-4b56-bf0e-843c3f24e90a,3,56852,0,1,0,0,1,0,0,0,0,0,0,1
ietf114,ietf114_icnrg_29537.vcon.json,dbd8495c-6a4e-4b33-905e-01665e8fe6f5,4,90333,0,0,1,0,0,0,0,0,1,0,1,1
ietf114,ietf114_idr_29642.vcon.json,e5f8d262-d1b9-472b-b963-07a2ea57fbe8,2,70703,0,0,0,1,0,0,0,0,0,0,1,0
ietf114,ietf114_ietf_29728.vcon.json,cfbeaf18-a52f-4893-b420-a8b1d5a15bc9,1,73167,0,0,0,0,0,0,0,0,0,0,1,0
ietf114,ietf114_intarea_29591.vcon.json,a9f1aff7-8bef-4116-8eac-c561cf45806d,1,55955,0,0,1,0,0,0,0,0,0,0,0,0
ietf114,ietf114_iotops_29544.vcon.json,d0b833c3-edbb-4b1f-a76c-fb2fa1165f13,3,72241,0,0,0,1,0,1,0,0,0,1,0,0
ietf114,ietf114_ippm_29670.vcon.json,1534455c-e3a7-4858-afd2-2c6870429dab,3,78600,0,0,0,1,0,1,1,0,0,0,0,0
ietf114,ietf114_irtfopen_29688.vcon.json,2771650f-49b8-44c4-bba5-9ed4f0afc662,3,91157,0,0,0,1,0,0,0,0,1,0,1,0
ietf114,ietf114_jmap_29592.vcon.json,aea66ebd-2efa-4be3-afaf-fc032399aab6,1,84156,0,0,0,0,0,0,0,0,1,0,0,0
ietf114,ietf114_lake_29620.vcon.json,84671f06-e61d-4c23-90d3-6628a720f160,1,37443,0,0,0,0,0,0,0,0,0,0,0,1
ietf114,ietf114_lamps_29532.vcon.json,d645d81e-c208-4167-bb79-c5374978ac9e,2,96588,0,0,0,0,0,1,0,0,0,1,0,0
ietf114,ietf114_lisp_29608.vcon.json,b5ff7707-35de-4180-9986-cebd86dd22e3,1,44663,0,0,1,0,0,0,0,0,0,0,0,0
ietf114,ietf114_lpwan_29561.vcon.json,82b18249-ed6f-4e05-8f4b-23d9bf29c80d,1,40411,0,0,1,0,0,0,0,0,0,0,0,0
ietf114,ietf114_lsr_29540.vcon.json,32807d5a-a7f5-49ee-9a3f-cda7bf75d659,5,85903,1,0,1,1,0,1,0,0,0,0,0,1
ietf114,ietf114_madinas_29559.vcon.json,cddecf83-e27b-4703-87bd-cc4b078d9b27,1,42277,0,0,1,0,0,0,0,0,0,0,0,0
ietf114,ietf114_manet_29687.vcon.json,5378cbe7-120b-4d67-9e93-b3a5a1c1f474,1,88961,0,0,1,0,0,0,0,0,0,0,0,0
ietf114,ietf114_maprg_29667.vcon.json,2b1a1782-063d-4e91-b565-c1772a9d36cf,1,95010,0,0,0,0,0,0,0,0,1,0,0,0
ietf114,ietf114_masque_29627.vcon.json,7bfd887a-de6b-4039-befb-1b25d15e9c6a,2,108519,0,0,0,1,0,0,0,0,0,0,0,1
ietf114,ietf114_mboned_29545.vcon.json,00feca5e-502e-4aed-91b1-14cd12d946af,1,72812,0,0,0,1,0,0,0,0,0,0,0,0
ietf114,ietf114_mops_29590.vcon.json,42904e51-08ba-4cb8-a91c-eba98785da12,2,92467,0,0,1,1,0,0,0,0,0,0,0,0
ietf114,ietf114_moq_29714.vcon.json,b5301b34-b2b4-404a-a386-e2d2a2b74767,3,80819,0,0,0,1,0,1,0,0,0,0,0,1
ietf114,ietf114_mpls_29565.vcon.json,30c9e802-d839-4c0a-9fca-a22a5517ad89,1,36707,0,0,1,0,0,0,0,0,0,0,0,0
ietf114,ietf114_msr6_29716.vcon.json,7350f4e6-54a1-4465-b481-32d423f74eef,2,90459,0,0,1,0,0,0,0,0,1,0,0,0
ietf114,ietf114_netconf_29534.vcon.json,b51c5cb3-8f5e-4697-9d3c-41e4a86f042f,3,69823,0,0,1,0,0,1,0,0,0,0,0,1
ietf114,ietf114_netmod_29557.vcon.json,66336265-0ed4-4a50-b7f7-471422814628,3,94768,0,0,0,0,0,1,0,0,1,0,0,1
ietf114,ietf114_nfsv4_29644.vcon.json,a95ba671-fff6-4fc2-827d-d7c48c4925fc,1,79851,0,0,0,0,0,1,0,0,0,0,0,0
ietf114,ietf114_nmrg_29606.vcon.json,8e0fb2f6-de4c-4381-a313-2a6f5c468250,5,92938,1,0,0,1,0,0,0,1,1,0,0,1
ietf114,ietf114_ntp_29665.vcon.json,4ab826c7-2b77-4610-8abb-187de5b0f457,1,18832,0,0,0,0,0,0,1,0,0,0,0,0
ietf114,ietf114_oauth_29535.vcon.json,54a6066a-f7ce-4536-860d-890fa6e73c9f,2,92762,0,0,1,1,0,0,0,0,0,0,0,0
ietf114,ietf114_opsawg_29572.vcon.json,3f7a2cde-c90d-4c00-bf4d-73077c9e1f88,2,89901,0,0,0,1,0,0,0,0,1,0,0,0
ietf114,ietf114_opsec_29647.vcon.json,a5e830b7-21c6-4cdc-b779-9670d4c4358b,1,32636,0,0,0,0,0,0,0,0,0,0,1,0
ietf114,ietf114_pals_29555.vcon.json,d9615aa0-4d91-40ef-a555-ad03e08334c7,3,84415,0,0,1,0,0,1,0,0,0,0,0,1
ietf114,ietf114_panrg_29617.vcon.json,aa783659-866f-4c90-a033-9f91432076ed,4,87379,1,0,0,1,0,1,0,0,0,1,0,0
ietf114,ietf114_pce_29575.vcon.json,1410b973-5dbc-441b-8373-54c5003d0a3f,2,39917,0,0,0,1,0,0,0,0,0,0,0,1
ietf114,ietf114_pim_29550.vcon.json,7b4c2a5a-3ab3-4e06-af69-21fd4996e6af,1,91479,0,0,1,0,0,0,0,0,0,0,0,0
ietf114,ietf114_ppm_29645.vcon.json,2f92c9f0-2e2c-4e04-820c-45cce6595d39,3,107605,0,0,0,1,0,0,0,0,1,0,0,1
ietf114,ietf114_privacypass_29646.vcon.json,4f9ad7a2-a5d5-470d-92c1-e663afbdbc04,2,53864,0,0,0,0,0,0,0,0,1,1,0,0
ietf114,ietf114_quic_29549.vcon.json,46ed2997-b721-45b2-bedb-62d5d116b6b4,3,96638,0,0,0,0,0,0,1,0,1,0,0,1
ietf114,ietf114_rats_29562.vcon.json,ffcea7bf-0290-4acb-9478-04a22440f9f9,4,87364,0,0,1,1,0,0,0,0,0,1,0,1
ietf114,ietf114_raw_29653.vcon.json,18fe5dc7-eea8-40df-aa06-48aa97990214,6,101439,1,1,1,1,0,0,0,0,1,0,0,1
ietf114,ietf114_rswg_29713.vcon.json,07c52302-637d-4a80-9ccb-81666117c01a,1,53349,0,0,0,0,0,1,0,0,0,0,0,0
ietf114,ietf114_rtgarea_29661.vcon.json,01b9ea1f-5d07-493e-a27b-168c0d68fb04,2,35448,0,0,1,0,0,1,0,0,0,0,0,0
ietf114,ietf114_rtgwg_29582.vcon.json,74015d5d-d7db-486c-8f0a-e263d4315aa9,6,82172,0,0,1,1,0,1,0,0,1,0,1,1
ietf114,ietf114_satp_29717.vcon.json,b726280b-60f4-47fe-bd1e-92995d75ffd8,3,106368,0,0,0,1,0,1,0,0,0,1,0,0
ietf114,ietf114_savnet_29662.vcon.json,49703cd9-b522-4207-a6a7-857985861274,2,76901,0,0,0,0,0,0,0,0,0,1,1,0
ietf114,ietf114_scitt_29715.vcon.json,2124f543-19c8-473f-9f59-38d64b66bff0,3,95957,0,0,0,0,0,1,0,0,0,1,1,0
ietf114,ietf114_secdispatch_29626.vcon.json,71921048-6d99-4086-95bc-956a09b26f51,2,79662,0,0,0,0,0,0,0,1,0,1,0,0
ietf114,ietf114_sedate_29554.vcon.json,bcb0baec-8991-45ca-884d-7cb896a6ecf0,1,45974,0,0,0,0,0,0,0,0,0,0,0,1
ietf114,ietf114_sidrops_29551.vcon.json,88d13f37-7d81-4e19-acb6-eafd299d34be,4,70371,0,1,0,0,0,1,0,0,0,1,1,0
ietf114,ietf114_snac_29718.vcon.json,48a86332-d4d5-4387-948a-d0ada5d7bdef,3,96405,0,0,1,0,0,0,0,0,1,0,1,0
ietf114,ietf114_spring_29622.vcon.json,f97ce266-2985-4d74-a221-ff723f023102,3,68314,0,0,1,1,0,0,0,0,0,1,0,0
ietf114,ietf114_stir_29526.vcon.json,924ff3e5-97c4-407f-8b13-3cf0040c2a98,2,67443,0,0,0,0,0,0,0,0,0,1,0,1
ietf114,ietf114_tcpm_29666.vcon.json,71b52a1c-386f-4b52-ac5f-1b1ad9193841,1,81230,0,0,0,0,0,1,0,0,0,0,0,0
ietf114,ietf114_teas_29552.vcon.json,17d3d628-f106-4f54-9617-37182cedff9e,1,83422,0,0,1,0,0,0,0,0,0,0,0,0
ietf114,ietf114_teep_29570.vcon.json,852d46ea-3681-486f-89bb-07349b28e136,2,111739,0,0,0,0,0,0,0,0,0,1,0,1
ietf114,ietf114_tigress_29720.vcon.json,3e5ee8db-d5a0-470b-90f9-8cfa2966a69e,3,102286,0,0,0,1,0,1,0,0,0,1,0,0
ietf114,ietf114_tls_29542.vcon.json,059606b1-5104-4208-a827-5e3e34c3b826,2,96341,0,0,0,0,0,0,1,0,0,1,0,0
ietf114,ietf114_tsvwg_29577.vcon.json,7bdb19ca-e497-4cfd-bef7-3d8b4d7edb6e,2,88879,0,0,0,1,0,0,0,0,1,0,0,0
ietf114,ietf114_v6ops_29573.vcon.json,ec6330b5-2b83-4b3f-a6ee-34f8ed089010,2,79895,0,0,1,0,0,0,0,0,1,0,0,0
ietf114,ietf114_webtrans_29531.vcon.json,4848ac32-8652-41b9-bedb-00114949b8ee,1,101012,0,0,0,1,0,0,0,0,0,0,0,0
ietf114,ietf114_wish_29543.vcon.json,1145f6e0-1ef7-4b15-ab37-aca833c21c5e,2,45512,0,0,0,1,0,0,0,0,0,0,0,1
ietf115,ietf115_6lo_29941.vcon.json,ce089283-c8a5-46c5-b886-27f8c9620306,2,67114,0,0,0,1,0,0,0,0,0,1,0,0
ietf115,ietf115_6man_29870.vcon.json,dac68ac8-44b8-4bf1-aa4f-277221bf819c,6,92716,0,0,1,1,0,0,0,0,1,1,1,1
ietf115,ietf115_add_29916.vcon.json,e5d6e7d4-8454-45de-b80e-62d944c51854,3,63532,0,0,0,1,0,1,0,0,0,1,0,0
ietf115,ietf115_alto_29966.vcon.json,cccb27be-fa6a-4790-957a-5aeebf6ddcd4,3,93022,0,0,1,1,0,0,0,0,0,0,0,1
ietf115,ietf115_anima_29895.vcon.json,c47c2e2d-5b12-4af1-8e71-27c326f989bb,4,85394,0,0,1,1,0,1,0,0,0,0,0,1
ietf115,ietf115_avtcore_29813.vcon.json,5bc67f0f-7a39-4085-a55c-f23636c86eec,2,96330,0,0,0,1,0,0,0,0,0,0,0,1
ietf115,ietf115_bess_29819.vcon.json,29c54a5d-b9cc-4666-b116-195ffe9c3298,3,78883,0,0,1,0,0,0,0,0,0,0,1,1
ietf115,ietf115_bmwg_29818.vcon.json,2903c7de-c1bc-435a-8c2d-b7545af9350e,3,83313,0,0,1,0,0,1,0,0,1,0,0,0
ietf115,ietf115_calext_29934.vcon.json,e1840b32-d764-4602-af99-6490064639d4,1,47124,0,0,0,0,0,0,0,0,0,0,0,1
ietf115,ietf115_can_29998.vcon.json,1d885818-b263-49ff-ba13-807c2f4e48a4,5,88316,1,0,1,1,0,0,0,0,1,0,1,0
ietf115,ietf115_cbor_29965.vcon.json,7f1598d3-aa4b-42db-879d-104432cd1e9a,1,42595,0,0,0,0,0,0,0,0,0,0,0,1
ietf115,ietf115_ccamp_29828.vcon.json,b8caa30f-84d9-4d02-ad2c-42fa493560bd,2,74354,0,0,1,1,0,0,0,0,0,0,0,0
ietf115,ietf115_cdni_29877.vcon.json,8a19779d-a62f-4f6e-9e9d-98a13f0ed27d,1,68110,0,0,0,0,0,0,0,0,0,0,0,1
ietf115,ietf115_coinrg_29890.vcon.json,73f103cf-0b33-4561-8945-881acb00f22b,4,86931,1,0,0,1,0,0,0,0,1,0,1,0
ietf115,ietf115_core_29839.vcon.json,c637efa0-e818-4a52-9f18-54be18fa58a7,3,88552,0,0,1,0,0,0,1,0,0,0,0,1
ietf115,ietf115_cose_29899.vcon.json,60b0151e-000e-4cce-9718-56440f74cbc0,1,41812,0,0,0,0,0,0,0,0,0,0,0,1
ietf115,ietf115_detnet_29840.vcon.json,4562a42c-c0f1-4bb8-bb46-82fbe19eb552,3,80471,0,0,0,1,0,0,0,0,1,0,1,0
ietf115,ietf115_dhc_29925.vcon.json,6b19133e-e1de-4827-8eef-39235ffb6c57,2,41265,0,0,1,0,0,0,0,0,1,0,0,0
ietf115,ietf115_dinrg_29908.vcon.json,9d5724d4-ca92-4a0c-9930-91ba483a8620,6,98227,1,0,1,1,0,1,0,0,0,1,1,0
ietf115,ietf115_dispatch_29857.vcon.json,b3040a6c-5854-41e9-bbf9-b39b25d4246a,4,100098,1,0,0,1,0,0,0,0,1,1,0,0
ietf115,ietf115_dmm_29905.vcon.json,a4e6a2f9-6a15-48ef-8647-df08fdc31199,2,81371,0,0,1,1,0,0,0,0,0,0,0,0
ietf115,ietf115_dnsop_29811.vcon.json,36101a96-e5c7-454c-9c44-42ec5a329d38,3,89037,0,0,0,0,0,1,0,0,1,1,0,0
ietf115,ietf115_drip_29935.vcon.json,7048e5e8-2fe0-4ec0-b931-4af4062543ec,2,42610,0,0,0,1,0,0,0,0,0,0,0,1
ietf115,ietf115_dtn_29946.vcon.json,eab232ad-0333-4f9b-a260-5da9ca57c46f,4,95979,0,1,0,1,0,1,0,0,0,0,1,0
ietf115,ietf115_elegy_29829.vcon.json,4ce07236-9969-4ac7-be50-f34b047f9eba,1,74068,0,0,0,0,0,0,0,0,1,0,0,0
ietf115,ietf115_emailcore_29841.vcon.json,a76d753c-f605-4b6a-912b-9efec438de77,1,44906,0,0,0,0,0,0,0,0,0,0,0,1
ietf115,ietf115_emodir_30019.vcon.json,ea9b5673-4c22-458b-ae32-3d2ef1cc9941,1,51374,0,0,0,0,0,1,0,0,0,0,0,0
ietf115,ietf115_emu_29953.vcon.json,3f2ab02b-393b-4d98-bf0b-9c16f9d0ab3e,1,68012,0,0,0,0,0,0,0,0,0,0,0,1
ietf115,ietf115_gaia_29832.vcon.json,d45f8807-da47-4b2a-a2ac-819a8ec01e45,2,102718,0,1,0,0,0,0,0,1,0,0,0,0
ietf115,ietf115_gendispatch_29974.vcon.json,087492f1-2ce1-48db-9a44-b88edaf6870e,1,52964,0,0,0,0,0,0,0,1,0,0,0,0
ietf115,ietf115_gnap_29879.vcon.json,466f39ac-2478-4c9a-a26a-93d9e5a7bbc2,1,62312,0,0,0,0,0,0,0,0,0,0,0,1
ietf115,ietf115_hackathon_29846.vcon.json,988e3935-30e6-4730-876d-9a1afdcf8772,2,71473,0,0,1,1,0,0,0,0,0,0,0,0
ietf115,ietf115_hotrfc_30013.vcon.json,55377685-8f6b-4740-94e7-f36bad9afb4d,4,42751,0,0,0,1,0,1,0,0,0,0,1,1
ietf115,ietf115_hrpc_29843.vcon.json,594110ee-c5c9-4e50-b7ad-cb2c4945eaca,3,93757,0,0,1,0,0,0,0,0,1,0,1,0
ietf115,ietf115_httpapi_29824.vcon.json,7d20ad7a-b60e-4295-85e1-81b3a07b8577,2,55208,0,0,0,1,0,1,0,0,0,0,0,0
ietf115,ietf115_httpbis_29927.vcon.json,f031b72b-8103-4c15-8d55-143b85c412d7,5,98157,0,0,1,1,0,0,1,0,0,1,0,1
ietf115,ietf115_i2nsf_29922.vcon.json,9ae6a5d4-dfe3-4eae-9ea2-a375ccbc60eb,3,78102,1,0,1,1,0,0,0,0,0,0,0,0
ietf115,ietf115_iabopen_29945.vcon.json,a68400fa-6fd2-4de8-b15c-518c42f4a6d5,1,50634,0,0,1,0,0,0,0,0,0,0,0,0
ietf115,ietf115_iccrg_29970.vcon.json,cb21949e-b4a8-45aa-ae87-60a25e982bc4,1,70983,0,1,0,0,0,0,0,0,0,0,0,0
ietf115,ietf115_icnrg_29940.vcon.json,c7118ade-a855-4058-a8e9-fe09c420b074,3,65453,0,0,1,0,0,0,0,0,1,0,0,1
ietf115,ietf115_idr_29959.vcon.json,1dcb83db-60c8-4c5d-9474-48a970455ab7,3,81575,0,0,0,1,0,0,0,0,0,0,1,1
ietf115,ietf115_iepg_30016.vcon.json,d97c9031-0db8-419e-ae4f-e5c24d9bded9,3,85784,0,0,1,1,0,0,0,0,0,0,0,1
ietf115,ietf115_ietf_30009.vcon.json,116c7995-ab3d-4fa1-9482-9da35624c852,1,28025,0,0,0,0,0,0,0,0,1,0,0,0
ietf115,ietf115_intarea_29844.vcon.json,82e59587-d169-4dec-9657-bf0ea1d61dbd,3,39587,0,0,0,1,0,1,0,0,0,0,0,1
ietf115,ietf115_iotops_29825.vcon.json,566732f8-386e-459d-828e-ec4ebea29519,1,73051,0,0,0,1,0,0,0,0,0,0,0,0
ietf115,ietf115_ippm_29867.vcon.json,8a82d5d9-297e-4179-aa7d-c4c2dbc3e0ed,4,79294,0,0,0,1,0,1,0,0,1,0,1,0
ietf115,ietf115_ipsecme_29971.vcon.json,39babc66-e5b0-46da-84e4-0d44710d6753,2,67373,0,0,1,1,0,0,0,0,0,0,0,0
ietf115,ietf115_irtfopen_29893.vcon.json,010a341c-61fb-4542-9efe-a6b385cea066,3,105964,0,0,1,0,0,0,0,0,0,1,0,1
ietf115,ietf115_jmap_29957.vcon.json,047acc47-8887-4ffa-a199-339062f4b786,3,91083,0,0,0,1,0,1,0,0,1,0,0,0
ietf115,ietf115_lake_29921.vcon.json,e9994d87-2728-4c9f-a688-f3ea99c5d7d7,1,44071,0,0,0,0,0,0,0,0,0,1,0,0
ietf115,ietf115_lamps_29815.vcon.json,76c688b7-1344-487a-8137-3d81f49aa2af,3,84495,0,0,0,0,0,1,0,0,0,1,0,1
ietf115,ietf115_lisp_29859.vcon.json,4c298b9a-5b62-4217-b509-80fc6168808b,1,47275,0,0,0,1,0,0,0,0,0,0,0,0
ietf115,ietf115_lpwan_29862.vcon.json,55bac826-6835-422c-b880-53d22e5b7b56,3,60238,0,0,1,0,0,1,0,0,1,0,0,0
ietf115,ietf115_lsr_29851.vcon.json,e62fd174-9f1c-4339-912e-1ee6acb6ab75,3,69175,0,0,0,0,0,0,0,0,1,0,1,1
ietf115,ietf115_madinas_29863.vcon.json,e3e45c21-57bd-4b01-a518-766088ba6013,1,42486,0,0,1,0,0,0,0,0,0,0,0,0
ietf115,ietf115_manet_29976.vcon.json,4b834d57-2835-4884-afc1-068b85734bdd,1,38507,0,0,1,0,0,0,0,0,0,0,0,0
ietf115,ietf115_maprg_29914.vcon.json,c8afab75-bb4a-4304-81e0-c81c28d5602e,5,102290,0,0,1,1,0,0,1,0,1,0,1,0
ietf115,ietf115_masque_29955.vcon.json,35a84958-5a12-4c34-a6da-125b0876fd36,5,96197,0,0,1,1,0,0,1,0,1,0,0,1
ietf115,ietf115_mboned_29816.vcon.json,3025066f-d645-4cea-aa14-141c40ef51b2,3,67979,0,0,1,0,0,0,0,0,1,0,1,0
ietf115,ietf115_mimi_29999.vcon.json,2e7c4861-fea5-4884-ae2c-7af2c3c7e03e,2,98199,0,0,0,0,0,0,0,0,0,0,1,1
ietf115,ietf115_mops_29876.vcon.json,96132178-2c5f-4f11-9b97-ff9df83a3dce,2,69972,0,0,1,0,0,0,0,0,1,0,0,0
ietf115,ietf115_moq_29898.vcon.json,80c8558e-60d7-4dfa-9bd0-80da7b1181fb,3,103483,0,0,0,1,0,0,0,0,1,0,0,1
ietf115,ietf115_netconf_29820.vcon.json,e8a91dbc-ab4e-4ab4-b4cb-b6c8dc46d64c,1,82670,0,0,0,0,0,0,0,0,0,0,0,1
ietf115,ietf115_netmod_29913.vcon.json,8f9f0fe0-af31-473d-8062-cc32fddbc871,1,99407,0,0,0,0,0,0,0,0,0,0,0,1
